0 436166.027176 4519495.291172 0 0.000000 0 0.441559 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 1 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
1 436196.949257 4519495.291172 0 0.000000 0 0.447873 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 11 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
2 436227.871337 4519495.291172 0 0.000000 0 0.379362 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 12 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
3 436258.793418 4519495.291172 0 0.000000 0 0.387870 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 12 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
4 436289.715499 4519495.291172 0 0.000000 0 0.314086 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 13 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
5 436320.637580 4519495.291172 0 0.000000 0 0.294245 0.000000 1.000000 0.003294 0.024300 0.416700 0.320000 0.000000 13 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
6 436351.559660 4519495.291172 0 0.000000 0 0.182996 0.000000 1.000000 0.003294 0.024300 0.416700 0.320000 0.000000 15 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
7 436382.481741 4519495.291172 0 0.000000 0 0.098346 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 15 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
8 436135.105095 4519464.369091 0 0.000000 0 0.336470 0.000000 1.000000 0.003294 0.024300 0.416700 0.320000 0.000000 9 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
9 436166.027176 4519464.369091 0 0.000000 0 0.596686 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 10 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
10 436196.949257 4519464.369091 0 0.000000 0 0.591741 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 11 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
11 436227.871337 4519464.369091 0 0.000000 0 0.442594 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 26 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
12 436258.793418 4519464.369091 0 0.000000 0 0.469810 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 27 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
13 436289.715499 4519464.369091 0 0.000000 0 0.552391 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 27 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
14 436320.637580 4519464.369091 0 0.000000 0 0.636880 0.000000 1.000000 0.003294 0.024300 0.416700 0.360000 0.000000 28 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
15 436351.559660 4519464.369091 0 0.000000 0 0.618056 0.000000 1.000000 0.003294 0.024300 0.416700 0.320000 0.000000 29 50.000000 300.000000 1.000000 1.000000 100.349998 0.198000
