2010,1,1,0,0,0.538433496
2010,1,2,0,0,0.481756286
2010,1,3,0,0,0.453417681
2010,1,4,0,0,0.453417681
2010,1,5,0,0,0.425079076
2010,1,6,0,0,0.425079076
2010,1,7,0,0,0.425079076
2010,1,8,0,0,0.425079076
2010,1,9,0,0,0.425079076
2010,1,10,0,0,0.425079076
2010,1,11,0,0,0.425079076
2010,1,12,0,0,0.425079076
2010,1,13,0,0,0.425079076
2010,1,14,0,0,0.425079076
2010,1,15,0,0,10.37192946
2010,1,16,0,0,29.47214927
2010,1,17,0,0,10.6269769
2010,1,18,0,0,5.582705199
2010,1,19,0,0,3.315616793
2010,1,20,0,0,2.210411195
2010,1,21,0,0,1.586961884
2010,1,22,0,0,1.275237228
2010,1,23,0,0,1.105205598
2010,1,24,0,0,0.991851177
2010,1,25,0,0,0.850158152
2010,1,26,0,0,0.793480942
2010,1,27,0,0,0.736803732
2010,1,28,0,0,0.708465127
2010,1,29,0,0,12.07224576
2010,1,30,0,0,14.19764114
2010,1,31,0,0,6.659572191
2010,2,1,0,0,5.072610307
2010,2,2,0,0,4.307467971
2010,2,3,0,0,7.566407554
2010,2,4,0,0,23.32267197
2010,2,5,0,0,25.33471293
2010,2,6,0,0,14.42434998
2010,2,7,0,0,10.14522061
2010,2,8,0,0,10.25857504
2010,2,9,0,0,11.53381226
2010,2,10,0,0,7.963148025
2010,2,11,0,0,8.16151826
2010,2,12,0,0,13.03575833
2010,2,13,0,0,9.720141539
2010,2,14,0,0,7.963148025
2010,2,15,0,0,6.517879166
2010,2,16,0,0,5.355996358
2010,2,17,0,0,4.732547047
2010,2,18,0,0,4.109097735
2010,2,19,0,0,3.684018659
2010,2,20,0,0,3.145585163
2010,2,21,0,0,2.663828877
2010,2,22,0,0,2.12539538
2010,2,23,0,0,2.267088406
2010,2,24,0,0,2.607151666
2010,2,25,0,0,2.408781431
2010,2,26,0,0,1.756993514
2010,2,27,0,0,1.445268859
2010,2,28,0,0,1.331914438
2010,3,1,0,0,3.173923768
2010,3,2,0,0,2.720506087
2010,3,3,0,0,2.040379565
2010,3,4,0,0,1.501946069
2010,3,5,0,0,1.275237228
2010,3,6,0,0,1.105205598
2010,3,7,0,0,0.991851177
2010,3,8,0,0,0.991851177
2010,3,9,0,0,0.991851177
2010,3,10,0,0,1.020189783
2010,3,11,0,0,0.963512572
2010,3,12,0,0,0.878496757
2010,3,13,0,0,0.850158152
2010,3,14,0,0,0.878496757
2010,3,15,0,0,0.850158152
2010,3,16,0,0,2.777183297
2010,3,17,0,0,1.813670724
2010,3,18,0,0,0.963512572
2010,3,19,0,0,0.765142337
2010,3,20,0,0,3.202262373
2010,3,21,0,0,3.287278188
2010,3,22,0,0,1.95536375
2010,3,23,0,0,1.048528388
2010,3,24,0,0,0.963512572
2010,3,25,0,0,3.542325634
2010,3,26,0,0,1.020189783
2010,3,27,0,0,0.736803732
2010,3,28,0,0,0.566772101
2010,3,29,0,0,0.510094891
2010,3,30,0,0,0.453417681
2010,3,31,0,0,0.425079076
2010,4,1,0,0,0.396740471
2010,4,2,0,0,0.340063261
2010,4,3,0,0,0.340063261
2010,4,4,0,0,0.340063261
2010,4,5,0,0,0.340063261
2010,4,6,0,0,0.311724656
2010,4,7,0,0,0.311724656
2010,4,8,0,0,0.311724656
2010,4,9,0,0,0.283386051
2010,4,10,0,0,0.283386051
2010,4,11,0,0,0.283386051
2010,4,12,0,0,0.283386051
2010,4,13,0,0,0.28055219
2010,4,14,0,0,0.28055219
2010,4,15,0,0,0.425079076
2010,4,16,0,0,0.906835362
2010,4,17,0,0,1.558623279
2010,4,18,0,0,6.234493115
2010,4,19,0,0,0.935173967
2010,4,20,0,0,0.538433496
2010,4,21,0,0,0.368401866
2010,4,22,0,0,0.340063261
2010,4,23,0,0,0.311724656
2010,4,24,0,0,0.283386051
2010,4,25,0,0,0.274884469
2010,4,26,0,0,0.252213585
2010,4,27,0,0,0.240878143
2010,4,28,0,0,0.238044283
2010,4,29,0,0,0.235210422
2010,4,30,0,0,0.240878143
2010,5,1,0,0,0.240878143
2010,5,2,0,0,0.238044283
2010,5,3,0,0,0.22387498
2010,5,4,0,0,0.215373399
2010,5,5,0,0,0.212539538
2010,5,6,0,0,0.218207259
2010,5,7,0,0,0.192702514
2010,5,8,0,0,0.195536375
2010,5,9,0,0,0.204037957
2010,5,10,0,0,0.192702514
2010,5,11,0,0,0.192702514
2010,5,12,0,0,0.189868654
2010,5,13,0,0,0.184200933
2010,5,14,0,0,0.187034793
2010,5,15,0,0,1.756993514
2010,5,16,0,0,0.481756286
2010,5,17,0,0,0.311724656
2010,5,18,0,0,1.190221413
2010,5,19,0,0,1.700316304
2010,5,20,0,0,0.340063261
2010,5,21,0,0,0.246545864
2010,5,22,0,0,0.215373399
2010,5,23,0,0,0.192702514
2010,5,24,0,0,0.178533212
2010,5,25,0,0,0.175699351
2010,5,26,0,0,0.17003163
2010,5,27,0,0,0.17003163
2010,5,28,0,0,0.158696188
2010,5,29,0,0,0.153028467
2010,5,30,0,0,0.155862328
2010,5,31,0,0,0.141693025
2010,6,1,0,0,0.136025304
2010,6,2,0,0,0.138859165
2010,6,3,0,0,0.311724656
2010,6,4,0,0,0.206871817
2010,6,5,0,0,0.181367072
2010,6,6,0,0,0.16719777
2010,6,7,0,0,0.150194607
2010,6,8,0,0,0.141693025
2010,6,9,0,0,9.096692227
2010,6,10,0,0,1.671977699
2010,6,11,0,0,0.368401866
2010,6,12,0,0,0.240878143
2010,6,13,0,0,0.204037957
2010,6,14,0,0,0.175699351
2010,6,15,0,0,0.161530049
2010,6,16,0,0,0.153028467
2010,6,17,0,0,0.141693025
2010,6,18,0,0,0.172865491
2010,6,19,0,0,0.147360746
2010,6,20,0,0,0.141693025
2010,6,21,0,0,0.130357583
2010,6,22,0,0,0.127523723
2010,6,23,0,0,0.124689862
2010,6,24,0,0,0.11335442
2010,6,25,0,0,0.119022141
2010,6,26,0,0,0.11335442
2010,6,27,0,0,0.107686699
2010,6,28,0,0,0.104852839
2010,6,29,0,0,14.05594811
2010,6,30,0,0,8.529920126
2010,7,1,0,0,1.95536375
2010,7,2,0,0,5.554366594
2010,7,3,0,0,1.728654909
2010,7,4,0,0,0.566772101
2010,7,5,0,0,0.311724656
2010,7,6,0,0,0.249379725
2010,7,7,0,0,0.218207259
2010,7,8,0,0,0.453417681
2010,7,9,0,0,2.550474456
2010,7,10,0,0,0.396740471
2010,7,11,0,0,0.240878143
2010,7,12,0,0,0.209705678
2010,7,13,0,0,0.195536375
2010,7,14,0,0,0.184200933
2010,7,15,0,0,0.172865491
2010,7,16,0,0,0.164363909
2010,7,17,0,0,0.155862328
2010,7,18,0,0,0.147360746
2010,7,19,0,0,0.144526886
2010,7,20,0,0,0.141693025
2010,7,21,0,0,0.138859165
2010,7,22,0,0,0.141693025
2010,7,23,0,0,0.246545864
2010,7,24,0,0,0.175699351
2010,7,25,0,0,0.181367072
2010,7,26,0,0,0.311724656
2010,7,27,0,0,0.215373399
2010,7,28,0,0,0.22104112
2010,7,29,0,0,0.204037957
2010,7,30,0,0,0.164363909
2010,7,31,0,0,0.144526886
2010,8,1,0,0,0.133191444
2010,8,2,0,0,0.124689862
2010,8,3,0,0,0.11052056
2010,8,4,0,0,0.104852839
2010,8,5,0,0,0.093517397
2010,8,6,0,0,0.082181955
2010,8,7,0,0,0.017286549
2010,8,8,0,0,0.000283386
2010,8,9,0,0,0
2010,8,10,0,0,0
2010,8,11,0,0,0
2010,8,12,0,0,0.107686699
2010,8,13,0,0,0.034006326
2010,8,14,0,0,0.015019461
2010,8,15,0,0,0
2010,8,16,0,0,0
2010,8,17,0,0,0.255047446
2010,8,18,0,0,0.05384335
2010,8,19,0,0,0.027488447
2010,8,20,0,0,0.007368037
2010,8,21,0,0,0
