PoreSizeDistribution_geometric_WtAvg_x,MUKEY,ksat_r_WtAvg,Ks_WtAvg,dbthirdbar_r_WtAvg,dbfifteenbar_r_WtAvg,ResidualWaterContent_WtAvg,Porosity_WtAvg,EffectivePorosity_WtAvg,BubblingPressure_Geometric_WtAvg,PoreSizeDistribution_geometric_WtAvg_y,AvaWaterCon,HydroGrp
0.0700425,674476,4.6577245,0.001681625,0.31075,,0.006545,0.10274,0.0963875,34.001,0.0700425,0,D
0.219564237288,674477,12.787572,0.00456854338983,1.088,,0.0221040677966,0.36942440678,0.347638813559,142.34,0.219564237288,0,D
0.37446,674478,19.33662,0.0134063,1.2145,,0.02765,0.34523,0.31679,68.651,0.37446,0,B
0.1136,674479,1.990121,0.0006283,0.616,,0.02666,0.19736,0.1707,124.656,0.1136,0,D
0.152115384615,674480,12.4748992308,0.00496842307692,0.492115384615,,0.0142807692308,0.15055,0.135980769231,42.3473076923,0.152115384615,0,D
0.211,674481,7.8899,0.00188,1.3521,,0.015,0.501,0.486,207.6,0.211,0,B
0.259249230769,674482,19.5950375385,0.00775335384615,0.878769230769,,0.0288984615385,0.272,0.242658461538,93.7993846154,0.259249230769,0,D
0.25552,674483,6.90634821053,0.00321006736842,1.42915789474,,0.0474773684211,0.445747894737,0.399191052632,224.081368421,0.25552,0,B
0.226843076923,674484,17.1456578462,0.00678418461538,0.768923076923,,0.0252861538462,0.238,0.212326153846,82.0744615385,0.226843076923,0,D
0.233436413212,674485,4.17973664954,0.00166665750671,1.30609458244,,0.0516621162755,0.438222147973,0.386706119323,254.927190308,0.233436413212,0,C
0.198639372072,674486,4.23221992946,0.00223449489808,1.42799316147,,0.050730732069,0.471498854483,0.420875965502,274.102830798,0.198639372072,0,C
0.221303566043,674487,6.03077696457,0.0031859130384,1.42730158227,,0.0538889966983,0.465311987198,0.412209433584,257.571117537,0.221303566043,0,C
0.223827723501,674488,7.22208174659,0.00284519635328,1.41177221519,,0.0356615304081,0.47092632661,0.435079012628,241.317741629,0.223827723501,0,B
0.313805491969,674489,15.3910310213,0.00734989515636,1.416920237,,0.0299277728937,0.467484111581,0.438551081713,156.346225134,0.313805491969,0,B
0.131657479046,674490,10.4352239936,0.00218034590587,0.646107446809,,0.0138152858371,0.238818885665,0.225706033742,89.8314195143,0.131657479046,0,B
0.206334855658,674491,3.662665,0.00229176096721,1.29249963372,,0.0273100019594,0.480470915322,0.452259395539,188.409868985,0.206334855658,0,B
0.152514698119,674492,1.23281750774,0.000743389824199,1.016265625,,0.0927246586772,0.412139029126,0.367854074636,238.243828732,0.152514698119,0,D
